City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
104,maun,-19.9833,23.4167,24.980000000000015,16,0,3.6,BW,1717851053
105,hadibu,12.65,54.0333,30.80000000000001,65,44,8.81,YE,1717851053
106,port macquarie,-31.4333,152.9167,9.379999999999995,79,0,3.55,AU,1717850829
107,la sarre,48.8002,-79.1996,10.379999999999995,98,100,3.69,CA,1717851053
108,la ronge,55.1001,-105.2842,6.140000000000043,87,100,5.66,CA,1717851053
109,sinabang,2.4803,96.3801,26.920000000000016,77,70,1.96,ID,1717851053
110,adamstown,-25.066,-130.1015,22.54000000000002,82,78,5.44,PN,1717850435
111,puerto ayora,-0.7393,-90.3518,20.860000000000014,98,100,2.4,EC,1717851053
112,bayganin,48.6947,55.8742,27.879999999999995,36,28,8.58,KZ,1717851054
113,timbuktu,16.7735,-3.0074,41.80000000000001,17,99,5.94,ML,1717851054
114,chibuto,-24.6867,33.5306,21.660000000000025,43,85,6.68,MZ,1717851054
115,tazovsky,67.4667,78.7,9.180000000000009,73,0,4.84,RU,1717851054
116,ambon,-3.6954,128.1814,27.71000000000004,15,40,2.57,ID,1717850902
117,sao joao da barra,-21.6403,-41.0511,23.05000000000001,83,2,2.26,BR,1717851001
118,kapuskasing,49.4169,-82.4331,11.050000000000011,93,100,4.12,CA,1717850937
119,hamilton,39.1834,-84.5333,18.879999999999995,81,0,0.89,US,1717850970
120,manaure,11.7751,-72.4445,30.25,67,35,8.8,CO,1717851054
121,las heras,-46.5419,-68.9359,4.160000000000025,88,100,1.29,AR,1717850890
122,stephenville,32.2207,-98.2023,25.640000000000043,84,0,2.06,US,1717851054
123,cabo san lucas,22.8909,-109.9124,25.420000000000016,55,81,2.19,MX,1717850981
124,bredasdorp,-34.5322,20.0403,16.170000000000016,57,99,0.96,ZA,1717851055
125,bardai,11.65,7.2333,32.84000000000003,40,100,3.81,NG,1717851055
126,umarkot,25.3616,69.7362,41.60000000000002,21,0,8.0,PK,1717851055
127,tofol,5.3248,163.0078,28.96000000000004,77,48,4.67,FM,1717851055
128,concordia,-31.393,-58.0209,20.99000000000001,83,0,4.47,AR,1717851019
129,atchison,39.563,-95.1216,22.010000000000048,88,100,3.28,US,1717851055
130,kudymkar,59.0173,54.656,20.390000000000043,47,96,1.88,RU,1717851055
131,xianning,29.8833,114.2167,23.950000000000045,79,100,2.44,CN,1717851056
132,i-n-salah,27.1935,2.4607,45.30000000000001,6,2,3.65,DZ,1717851056
133,chonchi,-42.6128,-73.8092,10.620000000000005,98,100,3.5,CL,1717850889
134,williams lake,52.1415,-122.1445,8.760000000000048,53,20,3.6,CA,1717850827
135,naxos,37.1056,25.3764,29.100000000000023,58,0,7.2,GR,1717851057
136,suntar,62.1444,117.6319,13.310000000000002,71,3,4.23,RU,1717851057
137,tyuratam,45.6507,63.3156,37.58000000000004,13,94,7.53,KZ,1717851057
138,queenstown,-31.8976,26.8753,14.379999999999995,44,15,1.47,ZA,1717850831
139,newman,37.3138,-121.0208,16.27000000000004,82,28,1.34,US,1717851058
140,tiksi,71.6872,128.8694,1.5300000000000296,84,70,3.45,RU,1717850582
141,cooper's town,26.8667,-77.5167,28.180000000000007,78,3,4.75,BS,1717851058
142,pacific grove,36.6177,-121.9166,13.230000000000018,90,100,0.89,US,1717851058
143,akjoujt,19.6969,-14.4164,40.34000000000003,11,0,4.78,MR,1717851058
144,dunedin,-45.8742,170.5036,6.0,98,81,1.72,NZ,1717850862
145,ketchikan,55.3422,-131.6461,12.990000000000007,46,0,0.0,US,1717851059
146,klyuchi,52.2667,79.1667,24.340000000000032,53,46,5.81,RU,1717851059
147,kirensk,57.7853,108.1119,16.650000000000034,43,70,1.79,RU,1717851059
148,yuzhno-kurilsk,44.0306,145.8556,12.990000000000007,93,100,3.53,RU,1717851059
149,phan rang-thap cham,11.5667,108.9833,26.53000000000003,81,100,1.52,VN,1717851059
150,valparaiso,-33.0393,-71.6273,15.0,81,100,6.69,CL,1717850777
151,utrik,11.2278,169.8474,28.21000000000004,78,60,7.32,MH,1717850582
152,whitehorse,60.7161,-135.0538,4.430000000000007,70,75,1.03,CA,1717851059
153,clorinda,-25.2848,-57.7185,26.100000000000023,58,6,5.18,AR,1717850869
154,coquimbo,-29.9533,-71.3436,12.850000000000025,97,100,1.54,CL,1717850973
155,mao,39.8885,4.2658,24.31,83,75,7.72,ES,1717851059
156,matsue,35.4722,133.0506,20.0,94,100,1.54,JP,1717850929
157,chinde,26.8418,88.0763,22.480000000000015,71,78,2.37,NP,1717851060
158,ponta delgada,37.7333,-25.6667,20.400000000000038,77,20,3.6,PT,1717851060
159,st. john's,47.5649,-52.7093,12.660000000000023,97,100,5.36,CA,1717850873
160,anadyr,64.75,177.4833,1.2800000000000296,93,40,4.0,RU,1717850581
161,revuca,48.6835,20.1173,26.980000000000015,39,8,4.84,SK,1717851060
162,ulanhot,46.0833,122.0833,19.69,37,54,5.03,CN,1717851060
163,togitsu,32.8333,129.85,19.99000000000001,94,75,4.12,JP,1717851060
164,olenino,56.2092,33.4889,13.220000000000027,92,100,4.82,RU,1717851060
165,ilulissat,69.2167,-51.1,2.010000000000048,87,75,2.57,GL,1717851060
166,kittila,67.6647,24.8936,16.450000000000045,47,75,3.09,FI,1717851060
167,san buenaventura,27.0833,-101.5333,28.920000000000016,60,100,0.66,MX,1717851061
168,middelburg,-25.7751,29.4648,14.300000000000011,40,4,4.83,ZA,1717851061
169,kingston,17.997,-76.7936,28.53000000000003,84,40,8.23,JM,1717850824
170,ta`u,-14.2336,-169.5144,26.81,78,98,8.97,AS,1717851061
171,kiruna,67.8557,20.2251,11.510000000000048,62,100,3.09,SE,1717851061
172,namibe,-15.1961,12.1522,23.480000000000015,57,63,4.19,AO,1717851061
173,kone,-21.0595,164.8658,21.430000000000007,84,100,2.34,NC,1717851061
174,georgetown,5.4112,100.3354,30.970000000000027,66,20,1.54,MY,1717851061
175,ritchie,-29.038,24.6028,18.56,34,0,4.19,ZA,1717851062
